ticker,date,sector,ret4W,ret8W,ret12W,maxDD,aoLag,macroFilter,clean
ED,2022-10-28,XLU,11.20,9.32,6.97,0.00,6,bear,1
ED,2023-02-24,XLU,4.17,8.53,5.18,-0.70,6,bull,1
ED,2023-03-10,XLU,9.21,9.79,2.11,0.00,4,bear,1
ED,2023-06-23,XLU,7.04,-0.66,1.76,-1.73,28,bull,1
ED,2023-09-08,XLU,-3.25,0.92,3.64,-4.17,17,bull,1
ED,2023-10-13,XLU,1.51,4.94,7.20,-1.09,12,bull,1
ED,2023-11-03,XLU,2.70,1.90,0.84,-0.80,9,bull,1
ED,2024-03-01,XLU,4.37,6.80,9.46,0.00,6,bull,1
ED,2024-07-05,XLU,14.07,14.70,17.52,0.00,3,bull,1
ED,2025-01-17,XLU,1.36,14.64,18.33,-3.26,8,bull,1
ED,2025-09-26,XLU,0.42,1.39,-0.73,-2.22,17,bull,1
ETR,2001-04-20,XLU,13.28,4.80,3.70,0.00,1,bear,1
ETR,2001-08-24,XLU,-5.92,-4.21,-0.42,-8.07,20,bear,1
ETR,2001-10-19,XLU,3.96,3.17,11.61,-1.21,12,bear,1
ETR,2001-12-14,XLU,8.18,10.95,14.93,-0.26,4,bear,1
ETR,2002-08-02,XLU,7.59,3.56,10.06,-1.31,15,bear,1
ETR,2002-10-11,XLU,9.81,11.07,20.06,-1.35,5,bear,1
ETR,2004-05-28,XLU,3.42,0.95,10.16,-2.22,10,bull,1
ETR,2005-11-04,XLU,1.30,-0.92,0.71,-0.92,19,bull,1
ETR,2006-04-28,XLU,0.24,0.48,10.40,-1.84,5,bull,1
ETR,2007-08-31,XLU,4.51,15.32,11.80,0.00,5,bull,1
ETR,2008-02-29,XLU,5.18,10.19,17.95,0.00,11,bear,1
ETR,2008-08-22,XLU,-10.99,-21.12,-21.23,-33.41,42,bear,0
ETR,2008-10-24,XLU,9.20,4.23,-1.81,-1.81,33,bear,1
ETR,2009-03-13,XLU,8.77,23.41,23.79,0.00,13,bear,1
ETR,2010-02-19,XLU,2.46,1.83,-0.62,-3.76,7,bull,1
ETR,2010-06-11,XLU,2.31,7.21,8.62,-4.96,10,bear,1
ETR,2010-11-05,XLU,-2.91,-5.01,-3.34,-5.62,51,bull,1
ETR,2010-11-26,XLU,-1.06,1.00,0.29,-2.70,49,bull,1
ETR,2010-12-17,XLU,3.69,3.44,5.70,0.00,46,bull,1
ETR,2011-03-11,XLU,-10.03,-5.92,-8.52,-10.92,34,bull,1
ETR,2011-04-21,XLU,2.66,3.12,0.13,-0.96,28,bull,1
ETR,2011-09-02,XLU,4.20,8.47,5.85,-2.08,9,bear,1
ETR,2012-05-18,XLU,5.50,10.34,15.07,0.00,9,bull,1
ETR,2012-12-14,XLU,-0.52,1.69,1.35,-1.82,18,bull,1
ETR,2013-03-15,XLU,6.85,4.71,5.80,-4.37,5,bull,1
ETR,2013-09-13,XLU,3.50,3.43,1.17,-0.63,27,bull,1
ETR,2013-12-13,XLU,-0.23,3.86,3.58,-0.28,14,bull,1
ETR,2015-03-20,XLU,-2.23,-4.09,-9.55,-9.55,45,bull,1
ETR,2015-06-19,XLU,1.12,-0.87,-11.37,-12.99,32,bull,1
ETR,2015-07-10,XLU,-3.08,-14.10,-8.01,-14.10,29,bull,1
ETR,2015-09-18,XLU,7.86,2.72,3.53,0.00,19,bear,1
ETR,2015-10-02,XLU,3.44,1.74,5.61,-0.36,17,bear,1
ETR,2015-12-04,XLU,3.69,7.05,10.12,-0.41,8,bull,1
ETR,2016-11-11,XLU,4.97,8.65,6.54,0.00,19,bull,1
ETR,2017-02-17,XLU,2.53,4.68,4.11,0.00,5,bull,1
ETR,2018-01-26,XLU,0.51,0.01,2.11,-4.16,24,bull,1
ETR,2018-02-16,XLU,2.82,2.52,3.95,-0.23,21,bull,1
ETR,2018-06-22,XLU,0.37,7.52,5.55,0.00,3,bull,1
ETR,2020-04-03,XLU,12.22,23.34,11.03,0.00,28,bear,1
ETR,2020-07-17,XLU,1.41,-4.10,6.35,-4.12,13,bull,1
ETR,2020-09-25,XLU,12.34,13.35,4.03,0.00,3,bull,1
ETR,2021-01-15,XLU,0.62,1.54,7.25,-7.95,13,bull,1
ETR,2021-03-19,XLU,8.33,9.85,11.65,0.00,4,bull,1
ETR,2021-10-29,XLU,1.06,7.92,7.27,-0.40,8,bull,1
ETR,2022-07-15,XLU,10.83,9.85,-7.29,-7.84,4,bear,1
ETR,2022-10-28,XLU,6.61,6.31,0.69,-0.13,7,bear,1
ETR,2023-01-27,XLU,-0.27,-3.63,0.97,-6.48,45,bull,1
ETR,2023-03-31,XLU,-0.15,-9.24,-8.93,-9.24,36,bull,1
ETR,2023-06-16,XLU,-2.09,-4.54,-5.57,-6.49,25,bull,1
ETR,2023-09-15,XLU,-4.93,-1.82,4.90,-7.13,12,bull,1
ETR,2025-01-17,XLU,1.35,4.42,0.40,-2.90,28,bull,1
FE,2001-04-06,XLU,10.73,13.73,18.87,0.00,2,bear,1
FE,2002-04-26,XLU,5.69,4.77,-16.39,-16.39,31,bear,0
FE,2002-08-02,XLU,6.18,-2.32,-0.10,-8.46,17,bear,1
FE,2002-10-18,XLU,12.76,13.76,19.02,0.00,6,bear,1
FE,2003-02-21,XLU,4.65,5.93,13.45,-2.80,8,bear,1
FE,2003-08-29,XLU,8.41,16.27,15.74,0.00,10,bull,1
FE,2005-01-07,XLU,5.37,8.83,10.14,0.00,7,bull,1
FE,2005-11-18,XLU,6.00,8.35,5.86,-0.02,6,bull,1
FE,2007-08-31,XLU,3.09,11.25,11.26,0.00,7,bull,1
FE,2008-08-22,XLU,-6.38,-32.11,-27.62,-38.27,51,bear,0
FE,2008-11-07,XLU,-0.27,-9.28,-8.68,-16.09,41,bear,0
FE,2009-01-23,XLU,-3.37,-19.15,-18.11,-27.02,30,bear,0
FE,2009-03-27,XLU,-0.64,-6.99,-3.01,-8.32,21,bear,1
FE,2010-03-05,XLU,-0.38,-4.39,-9.74,-10.59,31,bull,1
FE,2010-05-28,XLU,2.27,7.47,3.27,-1.73,19,bear,1
FE,2010-12-03,XLU,3.90,8.81,7.40,0.00,6,bull,1
FE,2012-02-03,XLU,2.18,4.73,7.99,-2.02,6,bull,1
FE,2012-09-14,XLU,3.77,-0.58,-2.99,-3.88,30,bull,1
FE,2012-12-14,XLU,-2.13,0.05,1.74,-2.13,17,bull,1
FE,2013-02-01,XLU,-1.09,5.67,16.39,-1.09,10,bull,1
FE,2013-07-05,XLU,6.36,6.07,3.58,0.00,49,bull,1
FE,2013-09-13,XLU,2.16,6.21,-11.29,-11.29,39,bull,1
FE,2013-12-20,XLU,0.00,-1.48,-2.56,-4.83,25,bull,1
FE,2014-08-15,XLU,3.67,5.70,14.08,0.00,3,bull,1
FE,2015-03-20,XLU,-3.60,-2.15,-6.51,-6.51,46,bull,1
FE,2015-07-10,XLU,2.87,-8.15,-7.06,-8.15,30,bull,1
FE,2015-10-02,XLU,0.81,1.82,6.55,-4.26,18,bear,1
FE,2016-09-09,XLU,-4.04,3.96,-5.33,-5.33,47,bull,1
FE,2016-11-04,XLU,-8.94,-7.75,-10.66,-10.66,39,bull,1
FE,2016-12-23,XLU,-3.93,0.36,1.50,-4.09,32,bull,1
FE,2017-02-10,XLU,2.66,2.86,-4.14,-4.14,25,bull,1
FE,2017-06-02,XLU,-0.98,9.17,12.25,-1.83,9,bull,1
FE,2018-01-19,XLU,13.66,16.62,18.40,0.00,5,bull,1
FE,2020-04-03,XLU,7.62,12.44,-1.95,-1.95,45,bear,1
FE,2020-06-05,XLU,-7.74,-32.98,-33.70,-34.17,36,bull,0
FE,2020-07-17,XLU,-29.47,-29.47,-24.92,-32.40,30,bull,0
FE,2020-08-28,XLU,1.02,17.63,0.22,0.00,24,bull,1
FE,2020-12-11,XLU,-1.55,7.54,10.64,-2.30,9,bull,1
FE,2021-10-22,XLU,3.09,7.24,11.22,0.00,2,bull,1
FE,2022-07-08,XLU,4.38,8.57,0.65,0.00,23,bear,1
FE,2022-11-04,XLU,9.55,10.66,8.79,0.00,6,bear,1
FE,2023-06-09,XLU,0.41,-4.97,-6.57,-6.57,28,bull,1
FE,2023-09-08,XLU,-3.85,3.37,6.08,-4.04,15,bull,1
FE,2023-10-13,XLU,0.29,5.34,8.33,-1.32,10,bull,1
FE,2025-01-17,XLU,1.34,0.91,2.86,-2.31,16,bull,1
FE,2025-04-04,XLU,9.45,7.63,2.40,0.00,5,bear,1
FE,2025-07-03,XLU,8.30,10.50,15.08,0.00,4,bull,1
PPL,2001-08-24,XLU,-15.19,-19.09,-19.04,-25.28,32,bear,0
PPL,2001-10-19,XLU,0.06,-6.23,-3.37,-7.68,24,bear,1
PPL,2002-06-28,XLU,-9.61,11.79,-3.57,-12.64,9,bear,1
PPL,2002-10-18,XLU,9.75,13.26,26.03,0.00,6,bear,1
PPL,2004-05-28,XLU,2.02,5.41,11.26,-1.21,6,bull,1
PPL,2005-09-30,XLU,-4.64,-7.48,-6.96,-10.42,36,bull,1
PPL,2008-02-22,XLU,-3.30,3.19,3.05,-5.40,15,bear,1
PPL,2008-08-22,XLU,-16.24,-31.60,-27.32,-34.65,39,bear,0
PPL,2008-10-17,XLU,6.25,-0.99,5.89,-4.46,31,bear,1
PPL,2009-03-27,XLU,2.13,8.50,16.21,-0.07,8,bear,1
PPL,2009-09-11,XLU,3.52,3.00,9.14,0.00,14,bull,1
PPL,2009-11-13,XLU,8.51,6.19,-2.88,-2.88,5,bull,1
PPL,2009-11-27,XLU,8.94,1.04,-0.89,-3.74,3,bull,1
PPL,2010-02-19,XLU,-3.37,-6.89,-13.36,-16.14,30,bull,0
PPL,2010-04-23,XLU,-12.78,-7.75,-8.95,-13.62,21,bull,1
PPL,2010-06-04,XLU,2.88,10.27,10.72,0.00,15,bear,1
PPL,2010-12-03,XLU,2.99,-0.57,-2.92,-3.16,21,bull,1
PPL,2011-02-25,XLU,0.39,9.91,15.55,0.00,9,bull,1
PPL,2012-02-10,XLU,0.61,-1.63,-2.63,-4.69,24,bull,1
PPL,2012-04-27,XLU,0.77,1.97,7.69,-0.44,13,bull,1
PPL,2013-06-28,XLU,3.54,2.05,0.72,-3.01,4,bull,1
PPL,2013-09-20,XLU,0.63,3.22,-1.67,-1.67,22,bull,1
PPL,2014-01-03,XLU,3.21,9.01,12.67,-0.10,7,bull,1
PPL,2014-10-17,XLU,6.27,6.12,7.12,0.00,2,bear,1
PPL,2015-03-20,XLU,-3.11,-1.25,-4.17,-4.17,31,bull,1
PPL,2015-07-10,XLU,4.29,-4.38,7.82,-4.38,15,bull,1
PPL,2015-10-02,XLU,4.12,1.85,4.87,-0.03,3,bear,1
PPL,2016-09-16,XLU,-6.18,-5.53,-3.41,-8.09,22,bull,1
PPL,2016-11-04,XLU,-2.00,1.24,1.89,-3.47,15,bull,1
PPL,2017-10-27,XLU,-3.81,-16.61,-15.37,-17.09,43,bull,0
PPL,2017-12-01,XLU,-13.71,-10.75,-15.41,-16.19,38,bull,0
PPL,2018-01-12,XLU,-3.28,-10.08,-8.81,-11.42,32,bull,1
PPL,2018-03-29,XLU,2.51,-2.97,1.49,-7.38,21,bull,1
PPL,2019-01-11,XLU,6.07,9.80,10.38,0.00,3,bear,1
PPL,2019-05-31,XLU,5.59,3.24,0.27,0.00,4,bull,1
PPL,2019-08-23,XLU,9.08,10.29,16.76,0.00,7,bull,1
PPL,2020-04-03,XLU,14.24,28.34,16.84,0.00,23,bear,1
PPL,2020-07-24,XLU,9.06,5.80,12.86,0.00,7,bull,1
PPL,2021-03-12,XLU,3.36,5.56,4.62,0.00,3,bull,1
PPL,2021-07-09,XLU,2.78,5.80,-0.32,-0.63,4,bull,1
PPL,2021-10-22,XLU,-2.51,2.95,4.38,-3.26,9,bull,1
PPL,2021-12-10,XLU,5.29,2.37,-7.94,-9.15,2,bull,1
PPL,2022-03-18,XLU,9.49,7.87,6.22,0.00,6,bull,1
PPL,2022-07-15,XLU,10.03,9.25,-9.67,-9.67,5,bear,1
PPL,2022-10-28,XLU,10.26,12.29,11.46,0.00,6,bear,1
PPL,2023-03-17,XLU,6.49,6.04,0.86,-3.06,6,bull,1
PPL,2023-06-23,XLU,5.72,-4.09,-1.78,-6.14,25,bull,1
PPL,2023-09-15,XLU,-6.90,-1.25,2.49,-8.65,13,bull,1
PPL,2023-10-13,XLU,6.07,10.09,17.23,-0.54,9,bull,1
PPL,2023-11-03,XLU,4.38,7.80,2.99,-0.12,6,bull,1
PPL,2025-12-26,XLU,3.22,6.73,4.98,-1.40,6,bull,1
AEE,2001-04-06,XLU,2.09,8.58,6.50,0.00,4,bear,1
AEE,2001-08-17,XLU,2.44,-0.69,7.55,-2.27,20,bear,1
AEE,2001-10-19,XLU,2.42,3.28,10.00,0.00,11,bear,1
AEE,2002-07-12,XLU,10.06,8.14,3.89,-5.40,6,bear,1
AEE,2002-08-02,XLU,2.63,-0.97,-4.50,-4.50,3,bear,1
AEE,2002-10-11,XLU,-3.27,-0.71,6.18,-3.27,13,bear,1
AEE,2003-02-21,XLU,2.93,3.03,10.67,-1.29,11,bear,1
AEE,2004-05-21,XLU,4.03,4.65,9.49,0.00,13,bull,1
AEE,2005-10-28,XLU,1.63,0.58,0.99,-0.90,39,bull,1
AEE,2006-01-13,XLU,-0.67,0.08,-1.47,-1.71,28,bull,1
AEE,2006-03-10,XLU,-1.55,0.02,-1.01,-3.57,20,bull,1
AEE,2006-06-02,XLU,2.47,5.13,6.28,0.00,8,bull,1
AEE,2007-03-30,XLU,4.12,3.18,-2.40,-2.40,8,bull,1
AEE,2007-07-06,XLU,-4.11,2.42,7.20,-4.11,12,bull,1
AEE,2008-02-22,XLU,1.31,6.71,7.15,-3.50,51,bear,1
AEE,2008-07-11,XLU,-1.46,-2.61,-8.38,-8.38,51,bear,1
AEE,2008-11-07,XLU,4.40,7.72,4.98,0.00,41,bear,1
AEE,2009-03-27,XLU,-4.98,-2.23,4.94,-4.98,21,bear,1
AEE,2010-02-19,XLU,3.05,4.28,-0.71,-4.23,8,bull,1
AEE,2010-06-04,XLU,-0.12,7.01,19.24,-0.12,10,bear,1
AEE,2011-04-01,XLU,4.05,5.40,1.67,0.00,4,bull,1
AEE,2011-08-26,XLU,4.90,10.21,12.05,0.00,2,bear,1
AEE,2012-12-14,XLU,6.93,10.84,15.19,0.00,9,bull,1
AEE,2013-09-20,XLU,3.70,6.79,2.35,-0.17,4,bull,1
AEE,2014-08-22,XLU,-1.21,1.42,7.91,-2.90,10,bull,1
AEE,2014-10-10,XLU,9.45,9.40,17.31,0.00,3,bull,1
AEE,2015-05-01,XLU,-2.35,-7.43,-5.47,-7.43,17,bull,1
AEE,2015-06-19,XLU,2.95,11.71,2.53,-1.39,10,bull,1
AEE,2015-07-02,XLU,6.70,6.68,8.58,0.00,8,bull,1
AEE,2015-10-02,XLU,3.21,2.34,4.23,-0.44,1,bear,1
AEE,2016-10-21,XLU,0.02,7.41,8.18,-1.44,9,bull,1
AEE,2016-11-04,XLU,0.61,7.23,5.92,-3.22,7,bull,1
AEE,2018-01-26,XLU,-1.00,-4.31,-0.31,-5.15,22,bull,1
AEE,2019-12-06,XLU,1.86,9.85,5.76,0.00,6,bull,1
AEE,2020-04-09,XLU,-10.30,-4.33,-6.69,-12.96,16,bear,1
AEE,2020-06-05,XLU,-2.47,6.86,4.76,-8.24,8,bull,1
AEE,2021-01-29,XLU,-3.37,12.84,17.44,-3.37,10,bull,1
AEE,2021-02-12,XLU,6.26,10.70,16.82,-4.11,8,bull,1
AEE,2022-07-08,XLU,4.05,5.90,-7.62,-7.62,6,bear,1
AEE,2022-10-28,XLU,7.87,9.48,6.00,-1.58,9,bear,1
AEE,2023-02-24,XLU,0.36,7.43,0.45,-3.93,8,bull,1
AEE,2023-03-17,XLU,5.22,3.18,-1.95,-5.00,5,bull,1
AEE,2023-06-16,XLU,1.65,-3.77,-5.55,-6.70,48,bull,1
AEE,2023-09-15,XLU,-3.49,-5.57,-3.40,-8.38,35,bull,1
AEE,2023-10-13,XLU,-2.16,0.09,-4.24,-7.24,31,bull,1
AEE,2023-11-03,XLU,0.59,-7.11,-10.75,-11.04,28,bull,1
AEE,2024-01-26,XLU,3.01,4.08,7.27,-1.17,16,bull,1
AEE,2024-02-23,XLU,1.04,4.14,5.35,-0.39,12,bull,1
AEE,2024-06-28,XLU,9.75,15.38,21.37,-0.93,4,bull,1
AEE,2026-01-09,XLU,5.18,11.62,12.54,0.00,2,bull,1
CMS,2001-07-13,XLU,-7.78,-11.83,-19.52,-24.99,51,bear,0
CMS,2001-08-24,XLU,-13.19,-12.19,-5.18,-17.32,51,bear,0
CMS,2001-10-12,XLU,9.89,10.65,15.45,-3.97,51,bear,1
CMS,2002-03-01,XLU,3.33,-8.58,-14.89,-28.83,51,bear,0
CMS,2002-05-31,XLU,-39.20,-57.59,-37.92,-57.59,51,bear,0
CMS,2002-06-21,XLU,-34.21,-30.65,-24.89,-42.28,50,bear,0
CMS,2002-07-19,XLU,5.42,14.18,-23.41,-23.41,46,bear,0
CMS,2002-10-25,XLU,35.41,14.87,26.74,0.00,32,bear,1
CMS,2003-02-28,XLU,-2.00,34.45,69.11,-21.78,14,bear,0
CMS,2003-08-15,XLU,21.15,26.60,28.36,0.00,3,bull,1
CMS,2004-05-28,XLU,6.50,2.44,7.31,-2.78,4,bull,1
CMS,2005-11-18,XLU,7.39,7.17,3.69,0.00,38,bull,1
CMS,2006-03-17,XLU,-5.42,-9.68,-6.79,-9.68,21,bull,1
CMS,2006-04-13,XLU,-4.50,-1.45,-0.69,-4.50,17,bull,1
CMS,2007-08-31,XLU,3.06,2.51,5.53,-2.88,15,bull,1
CMS,2008-02-08,XLU,-12.36,-8.98,-3.76,-14.33,51,bear,1
CMS,2008-04-04,XLU,5.74,9.77,2.66,-0.98,51,bear,1
CMS,2008-08-01,XLU,3.34,-1.61,-23.47,-30.78,35,bear,0
CMS,2008-11-07,XLU,-4.09,1.85,14.52,-7.90,21,bear,1
CMS,2009-03-20,XLU,1.02,-3.92,5.14,-5.97,2,bear,1
CMS,2010-06-11,XLU,5.10,14.34,20.43,-1.54,7,bear,1
CMS,2011-08-26,XLU,2.24,9.05,9.70,-2.18,4,bear,1
CMS,2013-09-20,XLU,2.75,4.80,-0.51,-2.11,21,bull,1
CMS,2013-12-20,XLU,-1.82,7.05,8.06,-2.34,8,bull,1
CMS,2015-06-19,XLU,3.54,9.55,1.39,-2.12,16,bull,1
CMS,2015-07-10,XLU,2.33,-3.63,6.51,-3.63,13,bull,1
CMS,2016-10-21,XLU,-2.77,1.59,2.67,-2.77,17,bull,1
CMS,2016-11-11,XLU,3.45,6.04,8.07,-0.08,14,bull,1
CMS,2016-12-16,XLU,1.06,4.26,7.20,0.00,9,bull,1
CMS,2018-01-26,XLU,-1.28,-2.65,1.72,-4.47,24,bull,1
CMS,2018-06-22,XLU,4.36,10.61,11.70,0.00,3,bull,1
CMS,2020-04-03,XLU,2.57,8.19,4.39,-0.86,18,bear,1
CMS,2020-06-05,XLU,1.45,7.97,1.69,-4.91,9,bull,1
CMS,2020-12-31,XLU,-6.77,-10.63,0.63,-10.63,15,bull,1
CMS,2021-02-19,XLU,4.23,14.47,14.20,-3.34,8,bull,1
CMS,2021-03-12,XLU,5.07,11.96,9.56,0.00,5,bull,1
CMS,2021-10-22,XLU,0.46,5.87,5.16,-1.16,9,bull,1
CMS,2022-07-15,XLU,5.95,6.93,-15.36,-15.36,3,bear,0
CMS,2022-10-28,XLU,6.62,10.73,7.93,-0.74,26,bear,1
CMS,2023-02-24,XLU,0.02,2.00,-2.19,-3.87,9,bull,1
CMS,2023-03-17,XLU,-0.90,1.42,-0.27,-6.17,6,bull,1
CMS,2023-06-16,XLU,0.35,-4.11,-7.08,-8.05,27,bull,1
CMS,2023-09-15,XLU,-5.58,-1.96,2.54,-7.52,14,bull,1
CMS,2023-10-13,XLU,3.83,8.59,10.81,-2.05,10,bull,1
CMS,2023-11-03,XLU,4.77,4.18,1.17,-0.25,7,bull,1
CMS,2024-02-23,XLU,2.20,3.21,10.51,-0.07,1,bull,1
CMS,2025-10-03,XLU,1.67,5.06,-2.57,-3.67,1,bull,1
CMS,2026-01-16,XLU,7.06,9.39,11.57,-1.37,5,bull,1
NI,2001-07-13,XLU,-2.08,-3.17,-5.38,-9.35,38,bear,1
NI,2001-07-27,XLU,0.42,-10.38,-9.15,-10.84,36,bear,1
NI,2001-10-12,XLU,-11.01,-4.10,4.73,-15.62,25,bear,0
NI,2001-11-30,XLU,11.53,0.91,0.37,-4.49,18,bear,1
NI,2002-03-01,XLU,7.34,3.41,18.15,0.00,5,bear,1
NI,2002-08-02,XLU,2.53,-10.57,-15.46,-21.39,22,bear,0
NI,2002-10-18,XLU,25.22,29.29,40.10,0.00,11,bear,1
NI,2003-03-07,XLU,12.12,14.26,17.69,-1.07,6,bear,1
NI,2004-05-28,XLU,1.92,4.15,3.70,0.00,17,bull,1
NI,2004-09-03,XLU,3.53,4.64,6.25,0.00,3,bull,1
NI,2005-11-18,XLU,1.85,-2.60,-3.15,-6.76,28,bull,1
NI,2005-12-16,XLU,-4.37,-4.91,-6.52,-8.46,24,bull,1
NI,2007-07-06,XLU,-7.93,-8.56,-7.10,-9.14,51,bull,1
NI,2007-08-31,XLU,1.59,6.05,-1.68,-3.78,51,bull,1
NI,2007-11-30,XLU,1.89,-2.92,-1.77,-4.16,51,bull,1
NI,2008-03-28,XLU,8.11,5.01,2.63,0.00,51,bear,1
NI,2008-07-03,XLU,-4.14,-5.69,-12.78,-12.78,46,bear,1
NI,2008-08-22,XLU,-6.42,-21.43,-29.41,-30.67,39,bear,0
NI,2008-10-31,XLU,-7.02,-17.44,-19.13,-19.13,29,bear,0
NI,2008-12-19,XLU,-2.02,-4.98,-15.72,-23.66,22,bear,0
NI,2009-03-13,XLU,15.19,29.08,23.87,0.00,10,bear,1
NI,2010-06-11,XLU,5.18,13.09,20.57,-2.46,6,bear,1
NI,2012-12-07,XLU,3.93,12.24,15.29,-1.19,6,bull,1
NI,2015-08-07,XLU,-4.38,11.30,14.23,-4.38,27,bull,1
NI,2016-11-11,XLU,1.73,4.44,3.97,0.00,18,bull,1
NI,2018-01-26,XLU,-2.84,-5.06,-2.22,-5.47,23,bull,1
NI,2018-03-16,XLU,0.51,7.25,1.18,-1.58,16,bull,1
NI,2018-06-22,XLU,3.55,10.97,-0.33,-0.33,2,bull,1
NI,2018-10-19,XLU,1.90,9.04,4.68,0.00,3,bull,1
NI,2019-01-25,XLU,1.82,9.35,5.34,0.00,1,bear,1
NI,2019-11-22,XLU,5.31,10.17,15.41,0.00,11,bull,1
NI,2020-04-03,XLU,9.69,6.82,0.18,0.00,32,bear,1
NI,2020-06-05,XLU,-6.86,-1.68,-10.12,-10.89,23,bull,1
NI,2020-09-25,XLU,9.80,8.94,2.10,0.00,7,bull,1
NI,2021-01-15,XLU,-0.78,-0.69,8.82,-4.87,11,bull,1
NI,2021-10-08,XLU,4.53,3.66,14.02,0.00,7,bull,1
NI,2022-07-22,XLU,11.77,2.17,-13.21,-13.21,4,bear,1
NI,2022-10-28,XLU,5.41,7.03,5.10,-0.31,23,bear,1
NI,2023-02-24,XLU,-3.85,2.95,-0.79,-3.99,6,bull,1
NI,2023-06-23,XLU,5.09,-0.16,4.49,-0.16,5,bull,1
NI,2023-09-08,XLU,-8.82,-3.69,-1.89,-8.82,18,bull,1
NI,2023-11-03,XLU,1.87,3.23,0.39,-2.80,10,bull,1
NI,2024-02-23,XLU,3.75,5.59,12.97,0.00,4,bull,1
CNP,2001-02-09,XLU,2.59,6.58,14.24,-3.82,2,bear,1
CNP,2001-07-13,XLU,1.09,-2.45,-8.06,-14.64,51,bear,1
CNP,2001-10-12,XLU,-1.88,-7.22,-5.50,-12.13,51,bear,1
CNP,2002-03-08,XLU,0.89,4.78,-29.45,-40.69,51,bull,0
CNP,2002-06-14,XLU,-13.18,-36.58,-28.39,-48.32,46,bear,0
CNP,2002-08-16,XLU,14.00,-27.50,-36.40,-42.70,37,bear,0
CNP,2002-11-01,XLU,7.18,19.78,6.47,-13.00,26,bear,1
CNP,2003-03-07,XLU,19.76,30.24,53.37,-1.21,8,bear,1
CNP,2004-09-17,XLU,0.09,5.53,3.08,-6.09,11,bull,1
CNP,2005-01-28,XLU,10.00,8.40,8.50,0.00,1,bull,1
CNP,2006-01-20,XLU,0.11,-4.10,-9.85,-9.85,26,bull,1
CNP,2006-02-03,XLU,3.19,-4.20,-3.47,-5.56,24,bull,1
CNP,2006-02-17,XLU,-4.21,-9.95,-6.81,-9.95,22,bull,1
CNP,2006-04-21,XLU,1.17,3.68,6.69,-0.58,13,bull,1
CNP,2007-07-06,XLU,-9.96,-7.78,-8.86,-9.96,21,bull,1
CNP,2007-08-24,XLU,-2.76,-6.28,4.63,-6.28,14,bull,1
CNP,2008-02-08,XLU,-7.78,-2.98,2.09,-9.67,17,bear,1
CNP,2008-04-04,XLU,5.22,14.70,5.22,0.00,9,bear,1
CNP,2008-08-01,XLU,4.84,-2.23,-30.61,-40.05,2,bear,0
CNP,2008-10-31,XLU,14.03,6.71,14.47,0.00,39,bear,1
CNP,2009-03-27,XLU,1.38,-1.34,7.67,-1.34,18,bear,1
CNP,2009-06-19,XLU,4.09,17.88,17.60,0.00,6,bull,1
CNP,2010-06-11,XLU,5.88,11.83,16.54,-1.81,8,bear,1
CNP,2012-02-17,XLU,0.47,1.00,6.64,-0.95,11,bull,1
CNP,2012-12-14,XLU,1.88,6.30,12.04,-3.41,10,bull,1
CNP,2013-09-20,XLU,2.84,5.68,-4.40,-4.40,2,bull,1
CNP,2014-01-03,XLU,2.59,4.74,4.25,0.00,11,bull,1
CNP,2014-10-24,XLU,2.40,-2.82,-3.24,-7.45,5,bull,1
CNP,2014-12-26,XLU,-4.01,-8.16,-10.52,-13.19,51,bull,1
CNP,2015-03-20,XLU,-1.27,-2.48,-7.89,-7.89,49,bull,1
CNP,2015-06-19,XLU,-2.66,3.34,-8.23,-8.65,36,bull,1
CNP,2015-10-02,XLU,2.88,-4.35,1.90,-7.11,21,bear,1
CNP,2015-12-11,XLU,6.71,12.94,18.48,0.00,11,bear,1
CNP,2018-01-19,XLU,-2.18,-1.30,-3.05,-4.68,26,bull,1
CNP,2018-02-23,XLU,-4.44,-3.79,-7.66,-8.15,21,bull,1
CNP,2018-03-16,XLU,-1.77,-1.73,-5.61,-6.19,18,bull,1
CNP,2018-05-11,XLU,-3.95,5.86,5.98,-4.03,10,bull,1
CNP,2019-06-14,XLU,-2.53,-6.75,-2.78,-6.75,17,bull,1
CNP,2019-08-09,XLU,4.26,7.01,6.17,0.00,9,bull,1
CNP,2019-09-06,XLU,2.63,1.82,-12.81,-12.81,5,bull,1
CNP,2019-12-13,XLU,1.39,3.01,-16.01,-16.01,37,bull,0
CNP,2020-04-03,XLU,22.47,33.46,32.86,0.00,21,bear,1
CNP,2021-03-12,XLU,5.78,11.47,16.37,0.00,3,bull,1
CNP,2022-07-15,XLU,9.76,11.56,-8.95,-8.95,1,bear,1
CNP,2022-10-28,XLU,8.40,7.18,5.15,-1.15,7,bear,1
CNP,2023-03-17,XLU,4.65,3.44,0.32,-2.44,5,bull,1
CNP,2023-06-16,XLU,3.22,-0.79,-2.39,-4.60,6,bull,1
CNP,2023-09-15,XLU,-5.19,-6.74,-0.34,-8.22,14,bull,1
CNP,2023-10-13,XLU,-1.63,5.11,6.83,-3.19,10,bull,1
CNP,2023-11-03,XLU,5.88,5.07,1.39,-0.99,7,bull,1
CNP,2024-02-23,XLU,-0.29,2.22,8.50,-1.68,6,bull,1
CNP,2024-08-23,XLU,5.23,12.48,15.28,0.00,7,bull,1
